2353
Grain_ID,Active,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,ParentIds,Phases,SurfaceFields,Volumes
1784,1,0.860505,0.526884,-0.20705,0.0581585,-0.303645,0.928196,4.84405,2.5552,1.36769,1.14833,0.988146,0.605038,9.69942,28.237,6.46965,1.72831,2.5516,0.433512,3.09927,173,7,0.73372,497,1,0,2.70312
1785,1,0.802857,0.491754,0.102431,-0.231812,-0.272667,0.928129,2.86122,0.928494,4.83426,3.54598,2.84691,1.74375,23.1356,41.1282,21.3359,5.03838,4.84272,0.512456,0.86898,4286,36,0.617939,349,1,0,66.9688
1786,1,0.767998,0.718442,0.122045,-0.0317551,-0.0859963,0.988282,4.2944,1.45989,1.82647,1.67257,1.28453,1.20165,17.8263,29.6038,24.9075,2.70737,5.94184,0.25289,0.167751,665,13,0.818901,11,1,0,10.3906
1787,1,0.966483,0.352095,-0.298923,-0.160774,-0.319085,0.884863,4.73437,1.9925,6.05227,1.32954,1.28497,0.468123,4.78684,42.4803,22.6421,1.78317,3.28897,0.692591,2.30204,190,5,0.546578,2227,1,0,2.96875
1788,1,0.84363,0.731458,0.258167,0.0232181,-0.0349791,0.965188,0.20571,2.78164,3.14159,3.30307,2.78657,2.41606,15.1969,18.1543,25.4284,5.56041,0.0534682,0.524405,6.15727,5761,38,0.842691,1417,1,0,90.0156
1789,1,0.938955,0.642095,0.313881,0.122869,0.12705,0.932867,4.58518,2.15212,0,1.48342,1.39287,0.952499,38.0247,27.9315,2.4869,2.45528,0.508475,0.687612,6.04543,496,8,0.734289,2748,1,0,7.75
1790,1,0.907908,0.0874949,-0.340235,0.324688,0.0462141,0.881296,1.77643,1.87315,2.84223,3.86768,3.5115,0.338402,15.4916,25.1513,13.2191,3.14659,2.43196,0.979262,3.956,1044,9,0.436806,510,1,0,16.3125
1791,1,0.964862,0.487302,0.0656209,0.284678,-0.222248,0.930193,2.98304,2.74987,3.28713,2.06184,1.9894,1.00474,12.1574,34.2196,1.95588,3.13954,1.10971,0.592934,4.70441,1037,19,0.72844,397,1,0,16.2031
1792,1,0.902791,0.645648,0.296339,-0.0212108,0.1369,0.944982,5.43778,1.95553,1.03422,5.17851,4.67512,3.3435,29.3952,4.73666,14.4601,8.49607,0.0724149,0.603302,0.215324,20551,91,0.761774,1863,1,0,321.109
1793,1,0.778538,0.666895,0.332567,0.301869,-0.123835,0.884838,4.43757,1.75579,4.94954,2.02463,1.57625,1.35022,15.1283,36.9224,20.0346,3.18726,0.598001,0.931603,5.40709,1085,19,0.731005,287,1,0,16.9531
1794,1,0.777109,0.461667,0.171154,0.0102069,0.102119,0.979885,4.94218,1.0259,5.46007,0.846001,0.657435,0.390571,35.4198,40.7783,6.66981,1.16511,0.163406,0.344618,0.0442758,53,5,0.624334,1773,1,0,0.828125
1795,1,0.900323,0.550031,-0.256754,-0.126407,0.290743,0.912999,5.14673,1.19214,4.86714,0.95349,0.858449,0.524449,24.7284,16.6659,28.4832,1.45865,3.90738,0.580484,2.9924,104,6,0.60277,2056,1,1,1.625
1796,1,0.8118,0.601071,-0.223505,0.0307936,0.351377,0.908642,4.1101,2.97535,6.28319,1.45563,1.18168,0.874938,16.098,24.0287,18.3413,2.23675,3.37367,0.455152,3.6475,375,9,0.693702,2280,1,0,5.85938
1797,1,0.329632,0.181309,-0.0458926,-0.231676,0.222016,0.946007,2.10676,0.272469,6.28319,1.42461,0.469596,0.258294,45.3214,5.47024,0.0714286,1.07818,4.74735,0.47686,1.99687,42,8,0.612702,1060,1,1,0.65625
1798,1,0.692402,0.386043,-0.324989,-0.0791951,0.0258879,0.94204,5.19157,0.326847,2.56431,1.0502,0.727162,0.405423,33.3084,6.32468,24.6981,1.31958,3.40809,0.682147,2.93004,77,4,0.687147,1675,1,0,1.20312
1799,1,0.701045,0.39618,0.341915,-0.156156,-0.271502,0.886,4.76718,1.47169,0.41573,4.95901,3.47649,1.96466,4.77841,9.21144,23.3843,6.25503,5.55741,0.770706,0.13107,8201,24,0.601004,1826,1,1,128.141
1800,1,0.715883,0.480864,0.2026,-0.144209,-0.140705,0.95831,3.00022,2.95831,6.28319,1.98627,1.42194,0.955126,42.8543,8.25836,19.8794,2.73823,5.5188,0.50264,0.472811,688,11,0.779298,1671,1,0,10.75
1801,1,0.900649,0.55091,-0.291004,-0.0554564,-0.205015,0.932851,4.9927,2.16808,0.169268,1.38169,1.24441,0.761185,32.7462,38.1644,11.4442,2.13693,3.11357,0.60151,2.73695,327,10,0.703186,2141,1,0,5.10938
1802,1,0.879919,0.430437,-0.328152,-0.113284,0.196499,0.916991,5.40558,1.55413,5.74605,1.20651,1.06163,0.519327,43.3882,8.0823,28.3804,1.68739,3.6851,0.709072,3.02028,161,5,0.599873,2345,1,1,2.51562
1803,1,0.80834,0.770795,-0.158675,0.2952,0.183829,0.92406,0.55986,2.83063,0,2.68213,2.16807,2.06737,15.7601,35.4186,27.4256,4.50607,2.26038,0.683514,4.41555,3066,15,0.779229,1302,1,1,47.9062
1804,1,0.655694,0.450685,-0.29382,0.159885,-0.260769,0.905597,2.58748,0.0759039,6.28319,3.20937,2.10437,1.44642,7.09705,2.99717,28.0696,4.19452,2.36288,0.682159,3.35957,2473,15,0.750934,2102,1,1,38.6406
1805,1,0.829504,0.387443,0.187416,0.158527,-0.0362645,0.968726,6.01889,2.15645,0.477345,1.51092,1.25331,0.585395,4.05038,37.2823,2.80894,1.98728,0.664667,0.496009,5.54368,263,6,0.542862,1432,1,0,4.10938
1806,1,0.808501,0.511901,-0.369369,0.0302425,-0.164945,0.914027,1.16004,0.692567,4.6224,0.714824,0.577936,0.365919,6.89583,36.3056,24.9306,1.02418,2.88136,0.75932,3.04475,36,7,0.553154,324,1,0,0.5625
1807,1,0.447,0.396133,0.265262,0.202528,-0.0980863,0.937549,2.63311,1.36076,1.57573,1.38038,0.61703,0.546815,12,1.34862,16.8968,1.48166,0.547845,0.680535,5.52686,109,5,0.507062,1042,1,0,1.70312
1808,1,0.927463,0.434192,0.0539456,0.321738,-0.352811,0.876983,1.67267,3.08175,3.14159,4.30823,3.99572,1.8706,17.3393,28.2524,4.08544,6.27732,1.02218,0.664623,4.49603,8289,36,0.8162,1995,1,0,129.516
1809,1,0.778439,0.463847,0.203967,0.216128,-0.167367,0.94004,1.65024,1.76936,2.46952,2.37514,1.8489,1.1017,43.6381,28.25,9.40711,3.29152,0.638141,0.603469,5.29265,1195,12,0.663987,845,1,0,18.6719
1810,1,0.813044,0.325994,0.211942,-0.363821,-0.194034,0.886039,4.91727,2.12439,4.67568,0.94922,0.771758,0.30944,42.4362,18.516,19.0957,1.11937,5.02429,0.86921,0.827723,47,6,0.276708,1305,1,0,0.734375
1811,1,0.823448,0.717051,-0.0249599,0.146456,-0.147488,0.977842,2.85561,0.810555,1.16405,1.30759,1.07673,0.937609,34.6478,8.88738,15.5567,2.10598,1.5899,0.29824,4.39388,313,13,0.541216,713,1,0,4.89062
1812,1,0.799799,0.619888,-0.335664,0.117136,0.121797,0.926701,5.28671,1.39516,5.57699,3.85757,3.08528,2.39126,39.2252,37.084,14.1036,5.95708,2.93652,0.726931,3.60803,7084,34,0.690052,1395,1,0,110.688
1813,1,0.727159,0.179995,0.32522,-0.277395,0.0233892,0.903735,0.480946,2.14277,6.28319,1.38931,1.01025,0.250068,32.4859,35.7746,3.33451,1.28438,5.60286,0.883346,0.732077,71,6,0.244653,1588,1,0,1.10938
1814,1,0.653999,0.432987,-0.0715688,-0.361733,-0.200935,0.907553,4.78401,1.45019,0.344515,1.118,0.731168,0.484078,38.273,26.9082,4.89286,1.43004,4.29917,0.755318,1.54823,98,7,0.672858,1996,1,0,1.53125
1815,1,0.580015,0.221876,0.249695,0.182818,0.24531,0.918724,0.898567,2.74805,6.28319,4.02742,2.33596,0.893589,23.9036,22.1141,1.02148,3.90927,0.892912,0.629265,5.91212,2002,16,0.553132,1494,1,1,31.2812
1816,1,0.767478,0.339395,-0.149079,-0.0170798,0.173023,0.97342,5.90017,2.50413,0,1.58422,1.21585,0.537675,23.5466,39.127,8.48115,1.95918,3.43157,0.301247,3.20343,252,8,0.616001,2120,1,0,3.9375
1817,1,0.427914,0.405714,-0.243821,0.31361,0.054051,0.916122,5.02372,1.85885,2.17937,1.4942,0.639391,0.606219,19.9815,11.3725,28.651,1.64438,2.29058,0.817014,4.11047,149,9,0.813879,41,1,1,2.32812
1818,1,0.711117,0.595144,0.333561,-0.169941,0.116159,0.91998,1.92219,2.30543,3.14159,1.46594,1.04245,0.872443,44.0516,21.5611,26.146,2.11046,5.93758,0.767406,0.596797,315,6,0.531697,2200,1,0,4.92188
1819,1,0.852409,0.537816,-0.249962,0.259238,-0.215484,0.907679,0.00509781,3.02268,0.770025,4.56178,3.88851,2.4534,24.6259,7.70746,2.09646,6.90951,2.10489,0.736789,3.71212,11054,37,0.763531,1234,1,1,172.719
1820,1,0.643725,0.558368,0.24021,0.188848,0.14731,0.94071,4.92823,0.598603,2.44326,1.22801,0.7905,0.685681,32.6082,34.3201,5.35823,1.69781,0.821591,0.621044,5.77226,164,10,0.65576,1683,1,0,2.5625
1821,1,0.41832,0.288975,-0.135513,-0.193588,0.104855,0.966005,3.91291,0.411411,4.03247,1.29203,0.540483,0.373365,26.5161,31.8669,0.145161,1.22764,4.20978,0.477122,2.28965,62,4,0.549124,479,1,1,0.96875
1822,1,0.692456,0.566615,-0.369316,0.126766,-0.147898,0.90866,2.62708,1.028,1.01375,2.50295,1.73319,1.41821,9.62163,2.13014,26.4806,3.59427,2.6496,0.802276,3.31089,1556,10,0.747328,2654,1,1,24.3125
1823,1,0.738916,0.368481,0.109832,0.272326,-0.16555,0.941472,2.48305,0.627429,6.16982,3.05571,2.25791,1.12597,25.6578,41.6049,7.20647,3.84239,1.01338,0.596065,4.92168,1901,22,0.633645,2120,1,0,29.7031
1824,1,0.883006,0.59957,-0.290167,0.0994055,0.0806476,0.948376,5.2288,2.56322,0,1.92932,1.7036,1.15676,8.72205,11.5562,11.8119,3.06619,2.89638,0.623493,3.55648,966,15,0.764646,626,1,0,15.0938
1825,1,0.647097,0.455169,-0.0221467,0.241418,-0.2748,0.930436,1.36237,2.55621,0,1.81567,1.17492,0.826439,20.3422,10.906,20.2129,2.34297,1.37509,0.489743,4.33373,431,13,0.630613,2455,1,0,6.73438
1826,1,0.806559,0.677492,-0.0177903,-0.201513,0.282143,0.937801,2.07099,1.14768,1.29213,1.69148,1.36428,1.14597,10.9926,31.546,24.2761,2.72758,4.91658,0.407404,1.95109,680,13,0.811866,474,1,0,10.625
1827,1,0.600595,0.424768,0.110118,0.0363637,-0.233109,0.965511,1.9333,1.34086,3.50864,1.78862,1.07424,0.759749,44.5412,11.2797,26.7784,2.22676,0.0820489,0.232456,5.72733,370,14,0.755468,942,1,0,5.78125
1828,1,0.870847,0.652529,-0.299136,0.0443869,0.229811,0.925059,6.09864,2.01975,4.46644,1.31197,1.14253,0.856099,20.1703,11.6432,22.2918,2.12818,3.23778,0.614443,3.5324,323,11,0.729623,1724,1,0,5.04688
1829,1,0.707599,0.199102,-0.23051,-0.266078,-0.198085,0.914784,5.94449,2.72505,1.80116,3.23147,2.28658,0.643393,18.0019,39.617,7.47665,3.26561,3.78525,0.7195,2.07145,1167,10,0.643726,2793,1,0,18.2344
1830,1,0.518662,0.215544,-0.343521,-0.181063,0.208876,0.897541,2.21469,2.34122,3.14159,1.89741,0.984115,0.408976,35.2919,28.3382,18.013,1.72831,3.85532,0.797611,2.88517,173,9,0.430903,2507,1,0,2.70312
1831,1,0.965677,0.683859,0.0366802,0.344842,0.311211,0.884809,4.77052,1.01871,0.316098,1.0774,1.04042,0.736789,21.857,40.0721,9.43149,1.83779,1.80304,0.708286,5.15657,208,10,0.731701,373,1,0,3.25
1832,1,0.673498,0.293258,0.349351,0.153144,-0.174694,0.907735,4.83619,2.86974,2.40519,1.44617,0.97399,0.4241,4.21809,29.4805,26.8103,1.61441,0.223013,0.782715,5.67992,141,9,0.529109,1199,1,0,2.20312
1833,1,0.723204,0.470266,0.0294918,0.000954051,-0.115068,0.992919,1.0384,0.858709,3.79318,2.00227,1.44805,0.941601,21.7656,10.2044,23.6057,2.71953,6.20015,0.0590256,6.13547,674,13,0.662349,687,1,0,10.5312
1834,1,0.523233,0.373806,0.0517066,0.0737645,0.212741,0.972947,4.72208,2.03784,6.28319,2.21285,1.15784,0.827176,44.3816,20.3246,0.639864,2.48302,1.17469,0.180408,5.53903,513,9,0.600152,419,1,1,8.01562
1835,1,0.789114,0.633233,-0.341211,0.351628,0.0184487,0.871546,5.70386,1.93498,0.462104,2.04754,1.61574,1.29657,34.2065,28.8646,26.4056,3.10279,2.36232,1.0241,3.96319,1001,22,0.499849,410,1,0,15.6406
1836,1,0.816155,0.60368,0.127213,0.0457619,-0.0499976,0.989557,3.26267,0.0412735,0,2.00982,1.64033,1.21329,37.4531,41.2894,28.2505,3.09761,0.294832,0.271217,5.88739,996,11,0.691334,972,1,1,15.5625
1837,1,0.780017,0.504745,0.0261335,0.359181,0.0709091,0.930203,3.3028,0.298529,4.44666,3.1339,2.44449,1.58182,41.4706,9.66167,27.8663,4.46504,1.57425,0.736816,4.8611,2983,26,0.652788,2345,1,1,46.6094
1838,1,0.644424,0.489505,0.22304,0.328931,0.0805181,0.914097,4.00918,0.0732708,2.0544,1.18997,0.766848,0.582498,33.6307,22.7973,7.67992,1.5793,1.0628,0.817407,5.39611,132,5,0.682056,152,1,0,2.0625
1839,1,0.637835,0.4382,-9.00236e-06,-0.217169,-0.228259,0.949071,4.74307,2.02096,0,3.28173,2.0932,1.43805,4.38751,3.10026,7.11324,4.1232,4.47632,0.437827,1.33481,2349,8,0.549069,818,1,0,36.7031
1840,1,0.514998,0.169605,-0.219208,0.106877,0.0256096,0.969469,5.99817,2.87898,0,2.77759,1.43045,0.471093,14.7636,26.1547,6.27832,2.39264,2.71436,0.492718,3.62165,459,12,0.640456,1995,1,0,7.17188
1841,1,0.86598,0.666442,0.0198388,0.158803,0.131593,0.9783,2.10939,0.747203,4.91313,2.3672,2.04995,1.5776,32.1013,11.3379,13.3768,3.8962,1.58022,0.321456,4.97038,1982,20,0.840041,1851,1,0,30.9688
1842,1,0.756851,0.552231,0.0351805,-0.0268373,0.29441,0.954654,0.83891,0.711501,1.03002,1.60336,1.21351,0.885426,33.5816,23.5495,26.2214,2.33934,5.93065,0.088525,0.950813,429,14,0.691537,2706,1,0,6.70312
1843,1,0.721846,0.693047,0.157219,-0.0516578,-0.330861,0.929056,4.79357,1.47632,1.57328,3.28713,2.3728,2.27814,33.8136,3.71853,24.7579,5.1167,5.6236,0.332505,6.25852,4489,26,0.743212,462,1,0,70.1406
1844,1,0.811579,0.596411,0.153047,0.285631,-0.122412,0.938087,5.35679,1.48994,5.97282,1.36548,1.1082,0.814388,22.3968,44.6628,4.54614,2.07179,0.949148,0.660014,5.07452,298,7,0.597128,2265,1,0,4.65625
1845,1,0.574624,0.398353,0.270506,0.161455,0.187383,0.930402,4.44522,1.63205,2.20494,0.725716,0.417014,0.289091,40.3864,20.3636,7.77273,0.869123,0.736851,0.640966,5.94382,22,5,0.726133,779,1,0,0.34375
1846,1,0.645784,0.340753,-0.166743,0.352501,0.0204578,0.920609,0.410715,1.44028,1.69843,1.07483,0.694107,0.366251,24.15,4.65769,15.8731,1.24713,2.03485,0.801153,4.29277,65,6,0.55017,593,1,0,1.01562
1847,1,0.451776,0.371957,0.05011,-0.158174,0.365004,0.916102,5.29797,2.89003,3.14159,1.99063,0.899321,0.740429,11.3674,42.375,6.34544,2.06715,5.39834,0.333384,1.64315,296,12,0.401013,2327,1,0,4.625
1848,1,0.564981,0.220865,-0.160515,0.266094,-0.209389,0.927138,5.33863,1.88788,5.37477,3.84966,2.17498,0.850253,44.4103,8.58736,22.7088,3.69971,1.89147,0.631982,3.94748,1697,17,0.555804,1202,1,0,26.5156
1849,1,0.776905,0.547732,0.0388621,0.0754776,-0.104657,0.990878,4.56151,0.726398,1.36534,2.20683,1.7145,1.20875,36.5308,2.01414,3.58997,3.26561,0.990083,0.169993,5.08264,1167,17,0.781284,1781,1,0,18.2344
1850,1,0.701598,0.465655,-0.0601068,0.227132,-0.0488166,0.970781,3.06632,3.04968,5.14119,3.24184,2.27447,1.50958,17.7519,31.9566,27.9912,4.3827,1.77926,0.474335,4.40344,2821,21,0.755166,49,1,1,44.0781
1851,1,0.938156,0.648816,0.284679,-0.0749858,0.182104,0.938176,5.46356,2.50887,3.99511,2.92297,2.7422,1.89647,38.7872,8.19048,20.3152,4.68412,6.21735,0.597632,0.449275,3444,26,0.431145,1745,1,0,53.8125
1852,1,0.506238,0.22466,0.224669,-0.00926576,0.373091,0.900134,4.62923,2.52887,0,1.70351,0.862379,0.382709,8.66667,36.411,19.9867,1.5793,0.351711,0.453599,0.434148,132,10,0.515195,15,1,0,2.0625
1853,1,0.832476,0.316434,0.0612821,-0.0767266,-0.215819,0.971483,5.09814,0.996432,2.27983,2.81794,2.34587,0.891693,26.8377,16.6289,18.8005,3.54983,5.16774,0.196708,0.67824,1499,11,0.768088,1372,1,0,23.4219
1854,1,0.486713,0.356719,-0.0835658,-0.283109,-0.0933683,0.950867,5.35542,2.42369,2.93232,1.22592,0.59667,0.437307,36.3125,35.4156,25.4844,1.3365,4.32749,0.599297,1.75994,80,5,0.706639,2433,1,0,1.25
1855,1,0.887289,0.286786,-0.0976341,-0.186604,0.320409,0.923572,1.77392,1.30723,1.90129,2.14363,1.90202,0.614764,32.6964,40.2916,27.584,2.59117,4.56427,0.424383,2.38678,583,7,0.491621,12,1,1,9.10938
1856,1,0.772511,0.40843,-0.260848,0.203749,0.0353623,0.942971,1.63048,1.62638,2.82284,1.53931,1.18913,0.628701,3.66607,13.0357,16.5134,2.02921,2.51596,0.674708,3.84219,280,8,0.615804,327,1,0,4.375
1857,1,0.660069,0.229231,-0.163617,0.118981,-0.119926,0.971952,0.391445,0.829404,3.91808,2.81176,1.85595,0.644542,34.6915,41.3496,26.0543,2.84665,2.39008,0.40742,3.64757,773,11,0.463003,2330,1,0,12.0781
1858,1,0.809528,0.632647,-0.309645,-0.275572,-0.217825,0.88359,1.09478,2.91736,3.14159,1.64533,1.33194,1.04092,5.87349,39.1429,11.0891,2.58821,3.62713,0.854813,2.17265,581,15,0.774033,2553,1,0,9.07812
1859,1,0.619719,0.428384,0.0621051,0.158022,-0.138282,0.97573,0.765372,2.54461,0.42236,0.91409,0.566479,0.391582,29.3351,36.0106,21.9149,1.11937,1.05554,0.34123,4.94608,47,7,0.483249,1673,1,0,0.734375
1860,1,0.735804,0.486476,0.108302,-0.064628,-0.315245,0.940593,2.76355,0.981314,4.23848,1.9196,1.41245,0.933838,9.74759,6.49278,25.2275,2.64913,5.42178,0.252911,0.214628,623,12,0.651365,334,1,0,9.73438
1861,1,0.620074,0.493317,-0.332111,0.142512,0.317102,0.876835,4.58883,1.62783,1.97662,2.69466,1.67089,1.32932,4.80991,18.3938,3.04169,3.56868,3.08326,0.73953,3.89395,1523,13,0.770464,647,1,0,23.7969
1862,1,0.638094,0.550404,0.185762,-0.024947,0.14194,0.971969,0.04758,1.67901,4.21688,0.666797,0.425479,0.367008,31.8229,8.71875,3.89583,0.8947,0.0115123,0.37709,0.278506,24,3,0.469873,2469,1,0,0.375
1863,1,0.814223,0.51542,0.0520247,0.295677,0.321915,0.897909,2.06305,0.459232,6.28319,2.30939,1.88036,1.19031,25.499,36.2023,6.90916,3.39389,1.74087,0.609844,5.2308,1310,19,0.755124,1194,1,0,20.4688
1864,1,0.726112,0.684955,-0.18954,-0.265738,0.0547401,0.943643,4.97359,1.47631,4.80548,2.41161,1.7511,1.65184,7.42473,6.60842,22.439,3.74281,4.15076,0.665001,2.24831,1757,11,0.732127,2626,1,0,27.4531
1865,1,0.822989,0.438093,-0.151377,-0.27491,0.268949,0.910591,4.03699,1.7248,0.137388,0.840384,0.691627,0.368167,33.6543,38.4628,12.7234,1.11937,4.49624,0.638453,2.36133,47,6,0.369125,2114,1,0,0.734375
1866,1,0.61534,0.227482,0.188587,-0.320583,0.338453,0.864356,4.30964,0.163166,3.72548,2.13031,1.31086,0.484606,34.2333,18.0848,0.242424,2.14344,5.61735,0.762195,1.41227,330,9,0.622714,482,1,1,5.15625
1867,1,0.548909,0.410061,0.303227,-0.0834581,0.240291,0.91834,5.94341,1.32147,2.02234,1.25303,0.687803,0.513821,6.15826,10.8601,0.259174,1.48166,6.27052,0.639866,0.524503,109,7,0.652523,1149,1,1,1.70312
1868,1,0.870675,0.524436,0.0577113,-0.0990996,-0.00728587,0.993376,4.43476,0.395624,1.31792,1.20051,1.04526,0.629592,3.99462,37.9677,0.365591,1.77056,5.2324,0.229865,1.03612,186,6,0.52236,2788,1,1,2.90625
1869,1,0.720913,0.4812,-0.0608423,-0.210484,-0.0837535,0.972101,5.62692,2.31914,4.19571,1.19162,0.859055,0.573408,18.5792,15.9049,1.31514,1.61822,4.34506,0.441786,1.76624,142,9,0.598392,2668,1,0,2.21875
1870,1,0.938753,0.652169,-0.15501,-0.0942144,0.132294,0.974471,1.63637,0.957084,1.6315,1.97006,1.8494,1.28481,4.49026,11.2039,19.5159,3.27861,3.82266,0.364811,2.7304,1181,17,0.738183,2699,1,0,18.4531
1871,1,0.697572,0.372261,-0.0578325,-0.0312063,0.0031335,0.997833,0.830168,2.55469,6.28319,2.12327,1.48114,0.790411,11.4855,17.4739,27.1128,2.62047,3.63956,0.131525,2.64991,603,10,0.606702,606,1,0,9.42188
1872,1,0.626886,0.508688,0.0704267,-0.237335,-0.187876,0.950482,1.93852,0.493551,0,2.44038,1.52984,1.24139,16.3476,42.4846,22.569,3.286,4.8057,0.500328,1.08718,1189,17,0.802633,1832,1,0,18.5781
1873,1,0.731435,0.397997,-0.0818801,0.0122088,-0.36273,0.92821,0.0686522,1.1743,4.56597,0.652704,0.47741,0.259774,23.9583,22.9722,25.8611,0.812889,2.62104,0.165758,2.91707,18,3,0.392648,1130,1,0,0.28125
1874,1,0.843178,0.657318,-0.239003,0.178997,-0.242578,0.923035,6.19938,2.04902,4.433,1.72061,1.45078,1.13099,30.5625,35.1037,20.5083,2.74353,2.24178,0.606453,3.52742,692,16,0.638957,1673,1,0,10.8125
1875,1,0.509635,0.218755,0.275043,-0.278238,-0.249193,0.885911,2.12872,0.716784,0,1.85116,0.943418,0.404952,12.8006,33.9279,14.8436,1.69435,5.21781,0.803947,0.516973,163,7,0.469711,1215,1,0,2.54688
1876,1,0.76517,0.671239,-0.352358,-0.00884449,0.184385,0.917479,4.75703,1.85906,0.220606,1.19101,0.911323,0.79945,32.6648,35.5807,18.4841,1.87247,3.36502,0.720417,3.31482,220,9,0.756624,2756,1,0,3.4375
1877,1,0.844127,0.73657,-0.181203,-0.0632698,-0.0652632,0.979236,6.22421,3.00726,3.14159,2.8964,2.44493,2.1334,10.4439,37.038,18.2697,4.83728,3.41097,0.386261,2.73911,3793,22,0.720408,15,1,0,59.2656
1878,1,0.825224,0.505169,0.0740014,0.273062,-0.337306,0.897879,2.0553,0.101602,0,3.5295,2.91263,1.78299,37.759,3.89526,1.08644,5.11328,0.94679,0.573656,4.61768,4480,60,0.629953,1702,1,1,70
1879,1,0.907513,0.662522,0.27923,-0.280117,-0.153616,0.90552,4.90617,2.13403,4.30753,1.69902,1.54188,1.12564,39.7827,37.8982,25.0991,2.81688,5.32816,0.813265,0.61894,749,14,0.763534,1330,1,0,11.7031
1880,1,0.516153,0.32844,0.35824,-0.13296,0.115325,0.916889,4.58545,0.648018,3.7669,1.17967,0.608889,0.38745,3.83209,39.2015,9.16791,1.25979,6.05292,0.784174,0.48051,67,5,0.584074,507,1,0,1.04688
1881,1,0.632311,0.250682,-0.307305,0.13852,-0.248975,0.907958,1.2367,0.0838427,0.28759,1.66478,1.05266,0.417329,42.6906,19.1464,0.179558,1.75455,2.45047,0.68763,3.29744,181,8,0.67058,609,1,1,2.82812
1882,1,0.78553,0.662826,0.00405869,-0.15436,0.372694,0.915017,6.27955,1.38403,0.340112,2.89655,2.27532,1.91991,31.5962,37.1875,23.1455,4.56267,5.12547,0.310068,1.9313,3183,28,0.727479,2040,1,0,49.7344
1883,1,0.649872,0.442444,-0.174363,0.143186,-0.333505,0.915352,2.17792,0.523664,6.28319,3.40794,2.21472,1.50782,21.8224,35.0316,27.5099,4.39818,2.10466,0.45516,3.47973,2851,24,0.712593,1483,1,1,44.5469
1884,1,0.625657,0.152087,0.107238,0.291908,-0.27514,0.909719,1.73735,1.82868,2.84994,1.75495,1.098,0.266905,24.1786,43.7656,18.7076,1.49513,0.925034,0.632453,4.77075,112,5,0.353704,393,1,0,1.75
1885,1,0.752384,0.537273,0.323739,-0.0332797,0.201209,0.923905,2.13076,1.97571,3.14159,1.81293,1.36402,0.974039,13.4753,3.21781,12.2751,2.61321,0.111994,0.662965,0.31687,598,11,0.681186,504,1,0,9.34375
1886,1,0.664421,0.41105,-0.0907533,0.2813,-0.209245,0.932122,2.30801,2.83325,6.28319,2.07074,1.37585,0.851179,16.2479,31.8227,14.6038,2.60883,1.66205,0.60012,4.17949,595,14,0.642179,985,1,0,9.29688
1887,1,0.782048,0.644144,-0.326254,-0.0407385,0.143257,0.933475,4.79245,1.14056,0.316133,2.48591,1.9441,1.60129,40.7422,22.0309,15.793,3.89751,3.4181,0.670039,3.16965,1984,24,0.799817,2030,1,0,31
1888,1,0.605253,0.381258,0.36183,-0.0605395,0.204672,0.907482,2.18596,1.13003,4.54421,2.31351,1.40026,0.882045,32.4367,6.09602,10.0704,2.75799,0.0560479,0.751263,0.387606,703,14,0.650996,1582,1,0,10.9844
1889,1,0.859517,0.579037,0.0286689,-0.359584,-0.329485,0.872535,1.8814,0.83559,0,1.94523,1.67196,1.12636,23.2032,33.7478,24.9405,3.0211,4.43088,0.738089,1.13017,924,19,0.737313,2443,1,0,14.4375
1890,1,0.945842,0.634032,0.0907052,0.138006,0.0886111,0.98228,2.25465,0.268265,6.28319,2.55499,2.41662,1.61995,14.198,25.5332,2.49031,4.18147,1.0793,0.331812,5.38381,2450,22,0.636788,1267,1,0,38.2812
1891,1,0.780396,0.347501,-0.104252,-0.318426,0.313155,0.888634,1.70758,1.69327,3.07954,1.79524,1.40099,0.623846,44.5508,13.7821,28.0096,2.26425,4.7348,0.683332,2.22601,389,8,0.676447,1959,1,1,6.07812
1892,1,0.912874,0.487366,-0.305943,0.309749,0.0176125,0.90008,1.33574,2.77723,5.35252,1.78365,1.62825,0.869291,15.8074,20.6287,3.59302,2.67995,2.36958,0.900895,3.95274,645,14,0.786089,888,1,0,10.0781
1893,1,0.568954,0.297803,-0.138834,-0.323851,0.225526,0.908286,1.87385,1.80551,3.14159,2.16943,1.23431,0.646063,35.4415,30.1791,28.2335,2.32838,4.55077,0.720173,2.21917,423,11,0.631165,590,1,1,6.60938
1894,1,0.64676,0.393246,0.344903,-0.198931,0.291708,0.869698,4.81569,1.66432,4.25031,1.776,1.14864,0.698403,4.73538,43.4715,9.11038,2.16911,6.08364,0.819022,0.846787,342,8,0.575599,864,1,0,5.34375
1895,1,0.6617,0.585973,0.205744,0.280637,-0.197261,0.916515,4.75301,1.88773,4.68091,3.00804,1.99042,1.76263,42.6066,38.5474,23.5744,4.25855,0.726182,0.710824,5.13301,2588,19,0.640503,1330,1,0,40.4375
