5 conditional CDFs; [sample space CDF values] for 9 marks (v1,v2,v3,varphi1p,Phip,varphi2p,varphi1,Phi,varphi2p) first value is minimum of d_5 (average distance of closest 5 points)
0.000000 
1.367639,0.312039,1.220011,0.386778,1.090571,0.285501,-2.605328,0.088806,-1.260772,0.022314,0.375713,0.006416,0.523437,0.074742,0.120694,0.018279,0.532749,0.087120,
1.371964,0.315924,1.222599,0.390734,1.091637,0.289188,-2.599239,0.089870,-1.257798,0.022719,0.378662,0.006417,0.529575,0.075616,0.121603,0.018545,0.538867,0.088131,
1.376289,0.319811,1.225188,0.394671,1.092702,0.311264,-2.593150,0.090934,-1.254823,0.023130,0.381610,0.006415,0.535713,0.076491,0.122512,0.018812,0.544985,0.089141,
1.380614,0.323699,1.227776,0.398589,1.093768,0.316629,-2.587061,0.091999,-1.251848,0.023548,0.384559,0.006418,0.541850,0.077365,0.123421,0.019079,0.551104,0.090152,
1.384939,0.327589,1.230364,0.402489,1.094833,0.326971,-2.580972,0.093063,-1.248874,0.023971,0.387508,0.006415,0.547988,0.078240,0.124330,0.019348,0.557222,0.091162,
1.389264,0.331479,1.232953,0.406371,1.095899,0.330751,-2.574884,0.094127,-1.245899,0.024401,0.390456,0.006419,0.554125,0.079115,0.125238,0.019618,0.563340,0.092172,
1.393590,0.335370,1.235541,0.410235,1.096964,0.341464,-2.568795,0.095192,-1.242925,0.024837,0.393405,0.006413,0.560263,0.079990,0.126147,0.019889,0.569459,0.093182,
1.397915,0.339261,1.238130,0.414081,1.098030,0.343583,-2.562706,0.096256,-1.239950,0.025279,0.396354,0.006423,0.566400,0.080865,0.127056,0.020161,0.575577,0.094193,
1.402240,0.343152,1.240718,0.417909,1.099095,0.342808,-2.556617,0.097320,-1.236975,0.025727,0.399303,0.006418,0.572538,0.081740,0.127965,0.020434,0.581695,0.095202,
1.406565,0.347041,1.243306,0.421721,1.100161,0.344901,-2.550528,0.098383,-1.234001,0.026183,0.402251,0.006869,0.578676,0.082616,0.128874,0.020709,0.587814,0.096212,
1.410890,0.350930,1.245895,0.425515,1.101226,0.355673,-2.544439,0.099446,-1.231026,0.026644,0.405200,0.008103,0.584813,0.083492,0.129783,0.020984,0.593932,0.097222,
1.415215,0.354817,1.248483,0.429292,1.102292,0.359333,-2.538350,0.100508,-1.228051,0.027112,0.408149,0.008554,0.590951,0.084368,0.130691,0.021261,0.600050,0.098232,
1.419541,0.358702,1.251071,0.433053,1.103357,0.369961,-2.532262,0.101570,-1.225077,0.027587,0.411097,0.008548,0.597088,0.085244,0.131600,0.021538,0.606169,0.099241,
1.423866,0.362584,1.253660,0.436797,1.104423,0.373579,-2.526173,0.102631,-1.222102,0.028068,0.414046,0.008559,0.603226,0.086120,0.132509,0.021817,0.612287,0.100251,
1.428191,0.366464,1.256248,0.440525,1.105489,0.384445,-2.520084,0.103692,-1.219127,0.028557,0.416995,0.008553,0.609363,0.086997,0.133418,0.022097,0.618405,0.101260,
1.432516,0.370339,1.258836,0.444238,1.106554,0.386356,-2.513995,0.104751,-1.216153,0.029051,0.419943,0.008557,0.615501,0.087874,0.134327,0.022378,0.624524,0.102270,
1.436841,0.374211,1.261425,0.447935,1.107620,0.385971,-2.507906,0.105810,-1.213178,0.029553,0.422892,0.008553,0.621639,0.088751,0.135236,0.022661,0.630642,0.103279,
1.441166,0.378079,1.264013,0.451617,1.108685,0.386160,-2.501817,0.106867,-1.210204,0.030062,0.425841,0.008557,0.627776,0.089628,0.136144,0.022945,0.636760,0.104288,
1.445492,0.381941,1.266602,0.455283,1.109751,0.386050,-2.495728,0.107923,-1.207229,0.030577,0.428790,0.008552,0.633914,0.090505,0.137053,0.023230,0.642879,0.105297,
1.449817,0.385799,1.269190,0.458935,1.110816,0.386114,-2.489639,0.108978,-1.204254,0.031099,0.431738,0.008561,0.640051,0.091383,0.137962,0.023516,0.648997,0.106306,
1.454142,0.389650,1.271778,0.462573,1.111882,0.386083,-2.483551,0.110031,-1.201280,0.031628,0.434687,0.008559,0.646189,0.092260,0.138871,0.023803,0.655115,0.107315,
1.458467,0.393496,1.274367,0.466196,1.112947,0.386084,-2.477462,0.111083,-1.198305,0.032164,0.437636,0.009004,0.652326,0.093138,0.139780,0.024092,0.661234,0.108324,
1.462792,0.397334,1.276955,0.469806,1.114013,0.386120,-2.471373,0.112134,-1.195330,0.032707,0.440584,0.010249,0.658464,0.094016,0.140688,0.024383,0.667352,0.109332,
1.467117,0.401165,1.279543,0.473402,1.115078,0.386027,-2.465284,0.113182,-1.192356,0.033257,0.443533,0.010693,0.664602,0.094895,0.141597,0.024675,0.673470,0.110341,
1.471443,0.404989,1.282132,0.476984,1.116144,0.386232,-2.459195,0.114229,-1.189381,0.033813,0.446482,0.011141,0.670739,0.095773,0.142506,0.024968,0.679589,0.111349,
1.475768,0.408804,1.284720,0.480553,1.117210,0.385709,-2.453106,0.115274,-1.186406,0.034377,0.449430,0.012383,0.676877,0.096652,0.143415,0.025263,0.685707,0.112358,
1.480093,0.412611,1.287308,0.484109,1.118275,0.389139,-2.447017,0.116317,-1.183432,0.034948,0.452379,0.012832,0.683014,0.097531,0.144324,0.025559,0.691825,0.113366,
1.484418,0.416409,1.289897,0.487653,1.119341,0.411640,-2.440929,0.117357,-1.180457,0.035525,0.455328,0.012824,0.689152,0.098410,0.145233,0.025857,0.697944,0.114374,
